FID,xcnt,ycnt
24309,41.9049876534,83.9831719304
24310,39.8873937254,85.2615768308
24311,41.0608710723,84.0629944737
24312,44.4131515902,85.5862826026
24313,41.1599500694,83.4922298116
24314,35.0264942043,76.9695285409
24315,36.23403664,77.8814736038
24316,23.8218527219,73.5046004176
24317,29.6498245774,81.8417832683
24318,23.0911407491,89.3058367282
24319,15.9179862763,79.2400710872
24320,37.427984926,79.4131408103
24321,38.9530232135,78.0789685365
24322,35.0879224112,75.6318624355
24323,24.6825659387,79.9380225337
24324,36.7165101834,81.8609870252
24325,41.1919286383,87.5158055203
24326,22.0357811893,79.9635675765
24327,37.5132958707,88.2701961086
24328,21.5680581315,80.2473874494
24329,33.4849274734,93.8737494609
24330,25.6424233943,80.9532366685
24331,37.7883142114,83.1639634424
24332,19.6923993536,81.1947545255
24333,39.6858211247,88.8857417569
24334,23.7038125472,80.0841648532
24335,23.4340748109,79.7501824787
24336,28.0097194794,73.2803952276
24337,40.3706263272,78.7464656032
24338,30.782427082,84.1929904019
24339,28.3799570145,84.9317187898
24340,19.9840803694,88.5176645851
24341,18.4385943973,87.5334722483
24342,20.1036224961,83.7957128713
24343,21.2492777468,83.0537550314
24344,37.3579123894,183.294924154
24345,34.2814751659,180.307755535
24346,31.8851776303,175.996327157
24347,37.4162872081,184.586227596
24348,34.781008077,179.062906635
24349,36.58605437,192.224811091
24350,35.1900413995,182.423121737
24351,36.4272927325,115.540187052
24352,45.5257207397,123.278877396
24353,45.2904609657,119.247169393
24354,40.4072505801,117.894315424
24355,40.0657986851,117.750061146
24356,41.1931521275,117.537854638
24357,31.9348679468,124.572104744
24358,34.2431952923,127.719721358
24359,33.6115829319,121.017715105
24360,30.3607844347,121.440665902
24361,35.1662298596,120.005868403
24362,34.7835110936,122.373123454
24363,36.0917297142,76.6530926336
24364,36.7200786791,76.2672524241
24365,32.188332185,82.4633931222
24366,40.8558462708,82.3825369468
24367,40.2064402489,83.720714623
24368,40.4995750972,83.1717416139
24369,43.5716522059,81.7575968412
24370,35.0875775238,95.3026791402
24371,23.6151368332,76.6459958526
24372,12.910866855,64.5100715929
24373,24.0076738915,79.9541715075
24374,35.091682268,82.3354776796
24375,38.3365381377,89.7809713643
24376,38.325983817,88.938137428
24377,41.7693405237,85.7382074557
24378,40.8428710843,88.283930722
24379,41.836555885,85.9788362219
24380,42.1420619827,85.7022784672
24381,41.3060337041,80.358373672
24382,29.7746160599,83.5383248076
24383,30.8098877882,85.0974854305
24384,30.922445376,88.3964386453
24385,23.1796796881,65.6816473485
24386,20.3822231626,65.1672762066
24387,26.1027001228,66.0989216911
24388,21.9771899986,63.2383249111
24389,18.9517220899,65.872252272
24390,22.7164331193,68.4923773293
24391,26.7014110008,69.9233146497
24392,14.7146872882,63.8320686138
24393,10.4376761196,63.2334122181
24394,22.7138217517,82.4226243257
24395,39.0231726489,186.367615407
24396,35.8133822332,183.545765981
24397,29.9128843868,177.36463785
24398,42.2203309634,188.049530541
24399,41.738633315,188.854606048
24400,38.9298986863,181.605737408
24401,31.1314513739,176.251074306
24402,40.5578149967,117.061841648
24403,41.0638178457,123.602586078
24404,44.463128371,117.388294114
24405,40.7610667355,122.148407572
24406,41.1154741414,122.552420461
24407,42.5733596052,122.663714119
24408,42.6413366202,123.497496665
24409,41.2932311843,122.132066469
24410,41.6870916944,123.182285696
24411,41.4679475017,122.996830953
24412,44.5752182669,122.014879037
24413,36.6662181812,126.438912139
24414,41.5677801616,121.29716153
24415,38.2399717649,128.548540058
24416,38.730220766,127.835226524
24417,39.7485470936,88.4952116656
24418,37.0260151768,86.3847289705
24419,33.4485456783,84.4579563056
24420,34.2776017247,86.4918937339
24421,23.1320437598,80.1958901502
24422,31.4304755877,73.9182603877
24423,31.3600730372,75.1053364453
24424,34.0144083716,74.8728082305
24425,35.1385296611,73.4610279143
24426,31.1510637191,71.068119665
24427,16.5767893082,65.3935463892
24428,24.0951985473,82.1611655709
24429,39.0167697709,81.852962958
24430,24.1524793928,80.9384385287
24431,23.1910885532,79.6135326178
24432,34.7711532674,77.5247521744
24433,38.1568832379,77.2495762258
24434,26.0700573336,70.0722678196
24435,31.6001859117,192.08734866
24436,32.9320154613,177.595360765
24437,31.0760278726,178.374140844
24438,37.6531936195,182.795533713
24439,34.7480565222,178.643630577
24440,35.0827169886,172.468887717
24441,28.9654663454,175.221164007
24442,30.3929654042,177.598317228
24443,32.9265650762,180.649154448
24444,31.3661193254,180.245810971
24445,31.3813888118,178.899920324
24446,41.9015595879,121.992578432
24447,42.3609557089,121.551510919
24448,41.0933393957,122.170503802
24449,41.2253905225,122.326462464
24450,41.3915383207,122.384573689
24451,41.5160972055,122.827452184
24452,41.5970693812,122.691499974
24453,41.7355418997,123.049332506
24454,41.552015312,122.452194091
24455,41.4590018041,122.190197583
24456,41.8875370449,123.181663726
24457,42.0439967158,123.235490828
24458,42.1608617182,123.000832471
24459,42.2815431852,123.042561093
24460,41.7806196654,122.919791578
24461,41.8254864876,122.755192573
24462,41.9458630093,122.926348723
24463,41.880319737,122.554192246
24464,35.8338203412,120.435280637
24465,36.7597733365,120.343090108
24466,36.9336055637,118.287148545
24467,36.1990173381,117.60118314
24468,38.5067858199,117.430703627
24469,26.0334755831,68.2893747311
24470,36.3345138713,93.0906001148
24471,23.581172953,78.7690638426
24472,22.9597348008,69.8861050924
24473,33.585249096,135.76569645
24474,26.0796993728,134.651394068
24475,28.1002234538,139.063493704
24476,31.3870359398,140.178218563
24477,37.412668579,140.012222192
24478,31.0311686134,138.073283268
24479,31.3984866903,138.945080959
24480,38.3232805048,138.428734559
24481,38.81874647,137.126267607
24482,33.8866087244,137.056749325
24483,21.170435543,138.476024905
24484,21.1671209624,138.568028928
24485,34.5817119885,136.41199569
24486,23.3460240531,145.866710332
24487,20.1754450339,143.581628957
24488,21.883222258,137.222491379
24489,28.7673098727,142.557835235
24490,29.6566872581,141.20045351
24491,26.5183288512,139.521092626
24492,7.29235095772,198.558474728
24493,32.9014685034,176.84399064
24494,41.7060401575,192.492777013
24495,32.1576020638,179.905460441
24496,33.1073302434,178.680025486
24497,32.3561274579,176.654099467
24498,42.1369971763,173.122495431
24499,32.0312684133,176.61973964
24500,41.6671835039,182.131416686
24501,31.564346758,178.531016132
24502,31.6524901402,178.842454383
24503,31.9033275741,178.05775079
24504,31.7858611968,178.761768274
24505,42.520640802,175.319179312
24506,32.5848965543,178.973723332
24507,30.4505513911,184.027540744
24508,28.8320925988,175.492957501
24509,42.0253427286,122.636364313
24510,41.8067176659,122.427611815
24511,42.0330114278,122.295813408
24512,42.0456667458,122.961619704
24513,42.1795215198,122.657881575
24514,42.3550147945,122.733162248
24515,41.0759161392,121.716835084
24516,41.2180806891,121.694952002
24517,41.3404279984,121.854296129
24518,41.5214806594,121.884619357
24519,41.6509967173,120.74550409
24520,44.4035128835,121.389468816
24521,41.9941044538,121.0521525
24522,42.3475102628,119.899726486
24523,35.5669251981,118.242236603
24524,40.6866663591,115.176349127
24525,38.3370444405,114.851071831
24526,45.195930831,115.312835265
24527,43.7677909785,116.406112923
24528,40.4448503281,123.02741061
24529,31.2554685321,188.288467465
24530,35.8901673917,189.498273824
24531,36.7063798432,182.858995677
24532,36.8483417892,179.779269428
24533,35.9735976986,182.300320435
24534,36.7523951923,182.424454537
24535,37.7288090618,185.19641719
24536,32.9459109799,180.006943356
24537,32.7075135587,179.794646717
24538,31.8318297616,179.236176652
24539,33.774286917,180.15926814
24540,30.4240359719,175.304016553
24541,30.7082746485,175.598983754
24542,31.0564957191,175.906340305
24543,30.8526999536,174.637737165
24544,31.490199731,178.176035603
24545,31.2847592371,177.658904044
24546,32.2005368663,178.886949222
24547,41.0887187016,118.524805918
24548,41.998145804,119.330819719
24549,42.9339110103,120.253947342
24550,42.8704861186,122.485866846
24551,42.5832758927,121.819020961
24552,43.687657802,123.557949456
24553,43.3866073203,122.519967452
24554,44.3807042159,123.670187436
24555,44.0310155255,123.627266153
24556,43.9680952965,123.221987325
24557,39.3565338616,122.051977987
24558,38.2480650541,119.847752622
24559,37.3246266395,117.197488286
24560,35.0698826054,127.964445293
24561,40.7676046703,124.194145225
24562,42.5157567229,120.576022567
24563,44.9686240392,125.505988885
24564,32.912065959,178.324641843
24565,34.2067924124,178.915506149
24566,34.2370159892,178.316555614
24567,33.8090144253,178.256119606
24568,33.4908104057,176.690387664
24569,34.7105167325,180.755150197
24570,43.0671595392,180.164035752
24571,33.7130632084,180.837469001
24572,28.239069139,179.908570409
24573,34.4801197501,177.4889049
24574,32.1832594563,178.367514924
24575,31.5932669803,177.537096014
24576,30.076373296,176.449730457
24577,31.9953894497,177.535418082
24578,32.3775652969,177.630563836
24579,45.2228692071,122.671134758
24580,45.0478553298,123.599560392
24581,46.1035750306,116.007036625
24582,42.6261214404,120.912414056
24583,42.9645209753,120.956820032
24584,43.1010112397,121.288949674
24585,43.2314968947,120.467036552
24586,43.6607774546,125.574061238
24587,40.2990436735,116.524017054
24588,36.392831882,121.216789111
24589,44.0157288599,122.793847911
24590,43.0122255443,119.413202127
24591,34.4895474735,178.68168279
24592,36.2952438915,165.452366945
24593,33.7394010861,178.739697066
24594,33.969818509,179.205935506
24595,32.5275096029,177.305693594
24596,37.5160718949,180.739161764
24597,32.7706891152,177.236373752
24598,32.9673392942,177.464791587
24599,32.6210404898,181.41408285
24600,33.4978475518,178.43064779
24601,32.5872113834,177.089882291
24602,33.2646620006,177.184552606
24603,33.9156708853,182.200211298
24604,33.4032045075,174.832108735
24605,36.3173800848,177.931157602
24606,31.3897471974,177.900705066
24607,32.4222294271,176.256096904
24608,35.3525816145,179.514878647
24609,31.5843599307,184.630084506
24610,34.8596761157,182.039436068
24611,34.8221311583,181.461530859
24612,43.5630352269,121.39865278
24613,43.6419242453,121.074002619
24614,44.0264361661,121.3761409
24615,45.2122379106,121.191565762
24616,45.8581253806,123.511680309
24617,45.8195702846,123.273273045
24618,45.8415607325,122.251585024
24619,46.4915420309,123.659081873
24620,46.4867308438,123.528817039
24621,46.333721291,123.373891046
24622,46.0228765134,121.93972739
24623,37.3647701996,182.516665598
24624,33.6647903676,178.240320303
24625,33.2497966674,177.94516812
24626,33.4667494386,178.113218875
24627,34.0383589223,177.601742306
24628,29.7022295197,176.440302673
24629,34.4013910702,187.475502899
24630,33.9366598808,184.387433463
24631,32.351672274,185.911236174
24632,39.4878820352,170.310765211
24633,33.1764443312,177.782829516
24634,33.2423661585,179.636110694
24635,33.7427134573,179.57803319
24636,33.3589659522,180.282293938
24637,37.6271773326,116.724606937
24638,34.6320158821,132.235173586
24639,46.1746916666,122.377690769
24640,46.2789479079,122.748123241
24641,38.4470254777,113.315173943
24642,41.3525804482,113.092057082
24643,41.3119145416,111.292663778
24644,40.9174641615,117.454213275
24645,43.4299521494,114.480894838
24646,45.7444582021,116.772429125
24647,30.9840355856,186.032134832
24648,39.0693858064,188.491981969
24649,41.7773901531,189.814238983
24650,41.0332403035,189.87975714
24651,40.5626186501,191.176899643
24652,29.5288364036,183.961638185
24653,40.6931146742,189.241420607
24654,32.7066110016,180.259911629
24655,32.7744968027,179.397725739
24656,31.958121906,178.635796435
24657,31.6946711286,178.355064611
24658,31.8457206855,177.742749743
24659,30.5187227634,183.435095298
24660,34.9379833425,130.056164068
24661,40.5738607883,121.503728121
24662,39.7051270089,126.92344445
24663,35.3855370844,131.238850774
24664,39.8594871789,128.449760308
24665,40.919433273,121.578422201
24666,40.2521105775,123.359397614
24667,46.5071684258,115.760839753
24668,34.1496667599,133.384537232
24669,32.8334219557,132.663445877
24670,32.0075913778,132.675583025
24671,29.4496822322,131.211943505
24672,37.995697343,121.046286211
24673,33.4804442176,129.613283607
24674,43.6343007016,123.105805285
24675,19.2577733175,145.229145899
24676,21.3464920555,137.980077499
24677,16.4907070852,144.314189467
24678,32.3261694264,136.204172219
24679,29.7918448308,134.060136323
24680,29.4596193352,136.177834715
24681,28.5011359244,138.166142283
24682,20.6010279983,138.687377432
24683,20.5246327041,138.141646743
24684,20.1977839152,138.206596682
24685,26.4345592211,146.493025438
24686,29.4796973678,137.944980839
24687,29.1750443489,138.539444688
24688,40.0612103273,186.835529419
24689,38.9330302616,185.791822437
24690,41.4119054319,189.238431484
24691,29.2700539465,174.411594285
24692,39.4090433874,183.912679485
24693,40.3773768374,184.729200518
24694,41.8471944239,189.523974662
24695,33.3187592462,178.025877917
24696,37.9344192331,182.328488928
24697,32.7468306003,178.130786977
24698,34.6845337331,170.177362297
24699,41.4502462216,118.788628119
24700,40.070913366,116.866313373
24701,37.5714516974,123.055422058
24702,36.8636242812,119.418379085
24703,37.4189558038,119.121892772
24704,39.2611605908,128.556316367
24705,38.4070518454,122.979583105
24706,40.2265133623,126.771622693
24707,34.5748681048,132.614146979
24708,35.1609952481,132.480963715
24709,34.9658000708,133.423938394
24710,43.1759835589,122.927842904
24711,42.4165095668,122.20466292
24712,24.6368538906,128.650258805
24713,34.9105211835,126.088719944
24714,42.1126057634,121.554586899
24715,39.6736440486,123.779715911
24716,41.6681640793,122.342611506
24717,29.7926880755,138.547051887
24718,35.9570461003,136.553529431
24719,25.0140280624,136.597108097
24720,24.6344213287,141.734927604
24721,23.1322101847,138.364191796
24722,21.2612421493,140.09160732
24723,25.2204632503,140.178481769
24724,35.1297888443,136.471854531
24725,34.893856954,136.048541711
24726,36.4884609512,142.448265576
24727,24.3921147622,146.039352268
24728,35.585625016,146.620691884
24729,33.2175184716,139.420752581
24730,32.0243836069,144.031738028
24731,30.9922652402,147.32777727
24732,33.3708635964,154.732689516
24733,37.7163749966,150.666092275
24734,39.3313053937,149.04166654
24735,29.8645747123,152.665033407
24736,33.9258741212,179.772298145
24737,35.7321285118,182.74381152
24738,38.8313017922,175.678431076
24739,28.9839614123,185.124820488
24740,30.9209519828,182.661856498
24741,42.2057651846,169.882221447
24742,35.0086910631,178.434515256
24743,28.9632255067,187.068939941
24744,36.3338553963,186.594705169
24745,35.7672379677,181.792686597
24746,31.577882732,183.776157275
24747,40.7302661833,126.30110804
24748,40.6646575915,126.828753915
24749,41.3492512199,126.613435603
24750,41.8924051194,126.009525831
24751,42.1125443848,125.738150208
24752,42.5500643562,125.344070495
24753,42.6055229171,126.059199947
24754,38.0748518935,115.927338691
24755,37.9920205744,122.115515922
24756,38.1343607064,126.656983361
24757,35.2101011337,124.674203071
24758,36.6425108132,123.949782647
24759,40.8145488635,127.08683727
24760,28.1173869863,126.941002236
24761,25.3848654272,125.553670642
24762,30.6778880232,184.473914462
24763,29.4153437807,175.242494079
24764,37.853345108,183.636056798
24765,30.6405540779,178.92673615
24766,27.3103959304,186.862126246
24767,39.3735283188,123.155750438
24768,38.9665192803,122.315518715
24769,40.1521442193,123.810396757
24770,39.5594492592,122.113549728
24771,39.7385662344,122.270614457
24772,38.2053893656,121.362323305
24773,38.1531773067,118.985214776
24774,38.8698822803,119.700393618
24775,34.032569626,118.763553145
24776,41.3497584907,123.362734753
24777,41.3254590697,118.003371894
24778,28.8429486913,123.830179223
24779,39.3336325691,122.753956014
24780,37.5182735076,116.190563994
24781,43.2244358728,123.791988371
24782,22.8151472982,168.922883538
24783,24.0795560621,175.037383759
24784,25.9051779413,167.63321146
24785,20.2521112544,169.187773751
24786,20.5661449919,176.591527238
24787,28.5992378082,171.899218959
24788,30.1141289713,162.672600128
24789,11.6335304707,174.066381116
24790,20.3983451441,170.142078059
24791,12.7357259516,174.920716274
24792,13.5632648229,175.371982311
24793,19.7017028377,168.849691155
24794,20.3134915259,165.398948035
24795,10.9643154304,162.008638303
24796,7.11979434283,162.985972863
24797,18.3845211626,168.749645429
24798,18.8883758466,167.434078785
24799,21.071711147,168.643503039
24800,24.4725611124,173.495577658
24801,12.7693325604,161.587284522
24802,49.2220760702,87.7632429763
24803,60.46834902,85.4876045422
24804,49.0346175253,86.6477392183
24805,60.1032363913,91.8014433167
24806,65.211281313,89.6984229825
24807,60.1992120383,89.2731916329
24808,55.7815384863,90.4131484337
24809,60.5372183023,91.3443958301
24810,48.7430782756,84.0379124386
24811,51.9314721478,81.056680519
24812,51.4570116385,84.8507455693
24813,61.6832395202,93.0381125151
24814,58.7621607756,87.4377077523
24815,60.164254311,94.1193706769
24816,50.929787205,85.9238142113
24817,51.6276041777,79.9504978559
24818,59.0413637421,88.5355413593
24819,59.3161709022,88.0145589323
24820,53.2608400337,80.7711498438
24821,45.2635093563,88.9367051747
24822,49.0741932048,89.417753988
24823,49.9512206614,85.3829112404
24824,51.4065992467,81.2374602212
24825,51.5848879904,80.8193576466
24826,52.7585171705,81.2086312044
24827,50.8486336043,81.9689850593
24828,53.3734850018,81.7343960591
24829,53.8192585105,81.6918652634
24830,53.7156698371,96.4179429565
24831,52.9838219453,93.6620829409
24832,53.6237657554,98.2946544926
24833,53.0303527056,99.0702926284
24834,52.628165818,99.7403534976
24835,18.2387482762,157.79352417
24836,20.6231408206,157.904354773
24837,15.3198687761,156.214723183
24838,27.776516132,162.892634728
24839,11.3537473409,149.825932406
24840,11.9577559389,149.362370912
24841,13.9653073664,147.227641055
24842,24.598645304,171.815012863
24843,21.629506865,169.797604961
24844,19.5984111578,169.721775509
24845,20.3972279675,169.772740468
24846,17.163252966,173.221641945
24847,24.4443812396,153.045756688
24848,13.3524198842,152.272518698
24849,57.8608161224,87.8163057638
24850,53.7206698386,80.4451611946
24851,60.9722077285,86.3587590812
24852,60.9174538491,84.2142271229
24853,59.9203366784,86.0677228087
24854,57.2560276392,87.0582687773
24855,59.8050251187,86.9604847052
24856,59.8023085277,87.7430163001
24857,61.6519563773,84.6326488857
24858,59.6438537598,88.4850704472
24859,59.1483277808,89.8928409537
24860,57.6921480564,89.7800112357
24861,62.3494242562,87.3507857101
24862,51.9892379234,79.7113266383
24863,48.7824890786,89.5401253286
24864,48.9767773033,88.2449604164
24865,48.3951829192,88.5704842237
24866,50.2446568849,90.0989506888
24867,48.8749004668,89.1108509027
24868,46.8592568949,90.8927248196
24869,58.5720159332,87.8378931802
24870,48.0116948861,89.1815467151
24871,47.8691869823,89.1021859539
24872,48.8069561621,89.2567784093
24873,52.4352054575,87.3129103506
24874,55.0386970111,91.3143908478
24875,51.0436425907,90.0517145801
24876,53.7398061944,86.4997907819
24877,40.4074464488,106.066322365
24878,33.3537782143,99.034057715
24879,31.1957872931,98.1974416939
24880,54.8763290682,98.4560464794
24881,54.600947925,97.7466213649
24882,54.0364987305,98.918509723
24883,54.3696825482,96.8796784737
24884,46.0354655909,88.3615157208
24885,44.3841077961,87.3386296432
24886,44.8424913905,88.0664352112
24887,24.1182400022,167.542971717
24888,21.8025561014,168.800981707
24889,25.5958028551,173.200145663
24890,9.94862690319,148.847478442
24891,21.0725053942,170.075254
24892,16.7503648724,145.755888828
24893,15.7886241527,147.731558079
24894,21.3077550697,170.80779471
24895,19.9981275431,151.662904363
24896,10.7739966851,163.32196291
24897,20.4516093385,151.497887442
24898,19.7012710218,165.597846647
24899,8.87962261215,174.278238727
24900,17.8920925998,165.983515234
24901,18.255047493,165.067772543
24902,15.2384256675,164.004731428
24903,21.2577927222,169.779546359
24904,60.4005585869,87.7680374633
24905,49.1730088505,89.6861000524
24906,58.466356648,87.1613387444
24907,59.1940163497,85.4349249728
24908,57.7614774834,87.4253728082
24909,59.5968722574,87.2698228435
24910,42.6964099769,94.1689641368
24911,52.9035540728,97.7589608506
24912,59.9422459816,91.2011759212
24913,47.0939556229,88.2301751922
24914,47.3549908491,99.6316675255
24915,40.6043574972,107.876450493
24916,56.4400350792,87.1826212165
24917,55.2641939136,87.0191687457
24918,42.184558306,99.664983492
24919,48.0206488865,88.7267324055
24920,48.2412983836,89.0337763733
24921,47.8294028056,88.8491358204
24922,51.2588271397,88.7784370498
24923,57.2814616579,89.043526764
24924,47.5126627233,98.5794650521
24925,55.3914180356,89.5040933974
24926,36.1327153262,98.7865978438
24927,51.0678286789,98.3810925973
24928,52.4961064333,82.3102079103
24929,32.6655406079,98.3510052038
24930,31.6026526931,98.373998032
24931,33.5885452523,98.1498162286
24932,41.4744570296,106.932068935
24933,51.8569181069,96.8504438332
24934,50.0143013571,97.270092084
24935,50.8949337333,96.8015132127
24936,50.5698345302,97.9400361676
24937,50.1593493611,100.103793664
24938,49.7301978579,99.4725002708
24939,50.7035201313,98.9672147319
24940,24.5968890227,172.699521083
24941,24.0063546587,172.366785623
24942,20.3243736115,168.734795225
24943,25.861547965,171.634902642
24944,19.8599067598,167.074307341
24945,20.0958301706,166.825075359
24946,19.6803353932,166.592838888
24947,16.8912777507,164.118303663
24948,19.2325420185,168.118069935
24949,15.1829013447,147.351492815
24950,21.1708826932,152.272458222
24951,22.4305677468,172.429026273
24952,17.6624935416,149.861169607
24953,21.5495196572,168.389552278
24954,21.346430696,169.410402471
24955,50.36095901,85.9854409309
24956,51.0427920761,86.2318232509
24957,48.6981210143,88.0734494224
24958,47.9870321055,89.5816828214
24959,55.1804736992,93.4784790378
24960,52.6236109681,85.53949151
24961,51.2529376636,86.1740146483
24962,50.883976658,83.8827189659
24963,33.5949083057,102.388204382
24964,38.9723020282,93.1495889659
24965,50.4738068282,89.4091049947
24966,52.3756016677,95.8589803088
24967,56.6654905432,87.783342537
24968,34.0754641456,97.4676298701
24969,34.0764513189,98.8178527335
24970,60.2219745041,90.3316939398
24971,34.4195582982,98.9908950905
24972,46.3712258599,101.757881461
24973,50.4953727327,82.5778452326
24974,35.91297678,97.9993302453
24975,33.0719931731,98.3677674277
24976,46.2117257074,90.1561179759
24977,34.7813893901,102.479868138
24978,61.5709483805,85.8394066069
24979,43.6737449419,105.842448491
24980,34.0972140796,97.8255953147
24981,42.1360035603,98.5033980564
24982,39.7355586937,93.9207010797
24983,34.0655267791,100.398079322
24984,50.9281460383,96.1961206255
24985,47.3996697498,89.7270203346
24986,60.126091502,89.5770717317
24987,54.2541749845,97.9874684191
24988,58.3336779133,87.6045725098
24989,55.1718933381,97.6291011257
24990,59.0029604126,85.7286556865
24991,57.7978047515,86.4224088279
24992,19.3002938024,166.722570903
24993,19.8145472083,166.344581302
24994,20.2514150105,166.758455368
24995,23.0813232305,168.432651041
24996,20.2711928501,165.809848014
24997,27.1684474609,174.083406948
24998,26.0724409784,171.845150869
24999,20.7646779897,166.650655138
25000,15.7768689467,145.679074585
25001,23.9143380718,171.685067346
25002,16.1710899854,147.334549549
25003,20.0108449262,151.296416567
25004,15.9306912416,147.467496013
25005,14.8381972598,147.333606419
25006,17.1468772174,172.129440132
25007,22.439855431,167.093160071
25008,48.3925699955,89.2219861783
25009,52.7666443423,96.9021980063
25010,50.6689934647,95.2081255473
25011,48.9827522953,89.0283008174
25012,41.1018406027,106.841490393
25013,50.0334106085,95.7114908652
25014,44.2303036788,97.1453901284
25015,30.7086257898,98.0462401908
25016,41.6327266676,108.366644255
25017,49.7518325541,88.0987309096
25018,58.2705280111,88.313497773
25019,59.3253596068,89.4790563877
25020,34.180260745,103.093704483
25021,35.2022046369,98.2290116135
25022,33.3245118634,99.8619083946
25023,34.8991471687,103.293420745
25024,36.3851329421,105.741884836
25025,32.8441879936,98.6620601507
25026,49.6056048803,102.817195663
25027,41.2328395218,94.4631805491
25028,63.3748730068,91.1497706375
25029,46.9598470478,89.1787637548
25030,47.2622811949,90.3792439245
25031,53.9009028389,90.7022777886
25032,48.9934390523,102.206156665
25033,58.1567397754,86.7357840835
25034,52.5391866497,90.2912575449
25035,51.6408464912,90.8677611627
25036,51.9820660257,86.6755963113
25037,50.8008862863,91.1003089822
25038,20.5197569474,166.92296663
25039,22.1539556655,167.461075679
25040,21.2979976744,165.961040321
25041,20.8885436078,166.107814432
25042,20.4862582761,165.987660552
25043,23.2445235603,167.998315565
25044,23.6507546853,168.338373894
25045,20.177227859,165.104230463
25046,20.4035170943,166.452130872
25047,16.738555726,147.068561157
25048,21.7464272414,170.336319352
25049,15.9334395817,146.755972411
25050,22.135863398,166.866926087
25051,22.5550900142,167.783950076
25052,15.3254042466,147.659285772
25053,16.0944842146,146.591449139
25054,31.6097468027,99.4107756743
25055,49.5704101539,89.1361539458
25056,48.2495858383,101.092345425
25057,41.264965815,100.146520767
25058,30.4684233999,97.7051838735
25059,49.3077605119,97.7307151921
25060,51.6275643916,94.4607696413
25061,48.8957792774,98.5644549186
25062,62.9572144806,89.0218758448
25063,44.0624152023,89.4380163022
25064,51.4639926406,86.2189481876
25065,31.035994229,98.4634842797
25066,47.4576635665,96.7822789443
25067,45.3242741784,100.609848503
25068,43.5758238014,100.7436693
25069,49.0919705324,103.265243743
25070,49.913507838,98.2743068418
25071,32.4059765149,97.6441877832
25072,47.7375022666,91.7531643633
25073,49.900646397,101.742396345
25074,49.2844751234,88.3730928828
25075,46.7392684823,87.247842071
25076,48.4401856881,84.9327920388
25077,42.1694278378,95.7604383562
25078,49.4951233174,101.946641233
25079,42.1917822312,93.3646109758
25080,48.3579712659,90.2800125812
25081,51.7921971706,98.1782191081
25082,45.3647598408,91.0408997852
25083,45.9116389868,91.5788947813
25084,44.8457220722,91.5560487756
25085,48.1634450983,88.9022133075
25086,48.4787253029,88.7956475544
25087,24.8581531484,172.211513267
25088,9.90958394353,151.352652198
25089,12.5587491327,149.889054842
25090,26.3494647534,153.862926614
25091,23.1523890797,165.151930042
25092,20.5706111302,164.654355333
25093,18.4411394345,153.227890819
25094,18.3945463382,172.965140035
25095,21.5096442345,166.334015781
25096,21.3068555235,166.597270532
25097,21.6511557773,166.13999458
25098,21.9271215482,166.674727631
25099,16.1018998043,147.985639876
25100,21.4339608299,166.437849022
25101,22.7342649722,169.633580207
25102,52.0449552884,81.6884815565
25103,49.6561321715,83.3321529763
25104,55.0567195007,81.2396120548
25105,50.5669595343,82.0446052528
25106,37.8661417103,103.107691324
25107,61.1021377214,84.9166382698
25108,52.2903004758,97.3285268661
25109,33.2409185345,97.8450777564
25110,32.197264946,98.2942039947
25111,54.4251234529,81.9551753893
25112,39.134646948,95.316515559
25113,51.1209572868,100.061026297
25114,57.7457638302,88.894679967
25115,60.5861613849,90.479767382
25116,56.4118744829,86.627591941
25117,56.5605141089,89.0461702459
25118,55.9889860214,87.5063709123
25119,57.0268248106,86.3991953953
25120,59.3444814898,93.1119147644
25121,49.6027822937,101.582439912
25122,50.0700820965,102.308928283
25123,52.1867128393,96.5342905612
25124,50.2269340567,102.071063988
25125,47.7961828618,103.051421469
25126,61.221841382,90.8131316516
25127,32.4913807182,98.5901037139
25128,53.5637989822,81.3325265372
25129,47.4596423436,87.52345387
25130,47.1283453309,86.3197994628
25131,55.411980044,96.9434554683
25132,18.3504736281,171.192296787
25133,26.4975639103,172.249235963
25134,22.7400894046,171.472889814
25135,26.6567491645,157.244394657
25136,5.923715561,168.329564373
25137,20.3734388556,168.284167575
25138,28.3491000532,172.870398766
25139,20.6818077543,168.641806405
25140,28.2966229767,173.322987477
25141,30.0634580436,171.161887176
25142,25.6802745535,171.970745666
25143,17.988503425,175.417401304
25144,17.151347177,166.442538188
25145,24.7483324408,162.977535376
25146,19.0401293976,164.803006541
25147,16.7940891675,174.31584624
25148,23.0018730645,169.173050108
25149,58.6271073971,86.143468471
25150,61.4627959456,86.9063940314
25151,62.139470724,86.3896029809
25152,49.1802608127,91.392033439
25153,48.4437406661,97.3808499845
25154,43.8852146055,96.4784818453
25155,34.9509338963,99.2857032458
25156,53.4760861566,97.4015423525
25157,41.5992570037,92.378071596
25158,50.9158510699,99.6194392243
25159,50.6757566013,97.5351135153
25160,51.844926283,97.4734312731
25161,44.0193239246,94.9805160469
25162,49.3306076403,89.3904633814
25163,48.6512502021,89.1667484527
25164,45.5408159124,104.100647309
25165,49.8357155506,91.0133195841
25166,51.1846048684,97.4090022551
25167,37.3028844264,99.8817463876
25168,52.5199549541,98.1224763877
25169,46.7876258873,88.9873227721
